#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E07B
#Date Time: 2025-12-10 08:51:41.691
#Sample rate: 13651.9Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Falling Level: 1.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2.35 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -1.5 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.01002039665317705,4.103248782869738,3.289994390329154
-0.00994714665317703,4.115097338718141,3.2903361702103
-0.009873896653177061,4.113743218049752,3.2903361702103
-0.009800646653177036,4.113066157715558,3.2903361702103
-0.009727396653177067,4.112727627548461,3.2903361702103
-0.009654146653177043,4.112727627548461,3.2903361702103
-0.009580896653177073,4.112389097381363,3.2903361702103
-0.009507646653177049,4.112389097381363,3.290677950091446
-0.009434396653177024,4.112389097381363,3.2903361702103
-0.009361146653177055,4.112389097381363,3.289994390329154
-0.00928789665317703,4.112389097381363,3.290677950091446
-0.009214646653177061,4.112389097381363,3.289994390329154
-0.009141396653177036,4.112389097381363,3.2903361702103
-0.009068146653177067,4.112389097381363,3.2903361702103
-0.008994896653177042,4.112389097381363,3.2903361702103
-0.008921646653177073,4.112050567214266,3.290677950091446
-0.008848396653177049,4.112050567214266,3.291019729972592
-0.008775146653177024,4.112389097381363,3.2903361702103
-0.008701896653177055,4.112050567214266,3.2903361702103
-0.00862864665317703,4.112050567214266,3.2903361702103
-0.008555396653177061,4.112050567214266,3.2903361702103
-0.008482146653177036,4.112050567214266,3.289994390329154
-0.008408896653177067,4.112050567214266,3.289994390329154
-0.008335646653177042,4.112050567214266,3.2903361702103
-0.008262396653177073,4.112050567214266,3.289994390329154
-0.008189146653177048,4.112389097381363,3.2903361702103
-0.008115896653177024,4.112389097381363,3.289994390329154
-0.008042646653177055,4.112389097381363,3.2903361702103
-0.00796939665317703,4.126945894566544,3.290677950091446
-0.007896146653177061,4.131685316905905,3.2903361702103
-0.007822896653177036,4.1323623772401,3.2903361702103
-0.007749646653177067,4.133039437574294,3.2903361702103
-0.007676396653177042,4.133377967741391,3.2903361702103
-0.007603146653177073,4.133377967741391,3.290677950091446
-0.007529896653177048,4.133716497908489,3.2903361702103
-0.007456646653177024,4.133716497908489,3.290677950091446
-0.007383396653177055,4.133716497908489,3.289994390329154
-0.00731014665317703,4.133716497908489,3.2903361702103
-0.007236896653177061,4.133716497908489,3.2903361702103
-0.007163646653177036,4.133716497908489,3.2903361702103
-0.007090396653177067,4.133716497908489,3.2903361702103
-0.007017146653177042,4.133716497908489,3.2903361702103
-0.006943896653177073,4.133716497908489,3.2903361702103
-0.006870646653177048,4.133716497908489,3.290677950091446
-0.006797396653177024,4.133716497908489,3.2903361702103
-0.006724146653177054,4.134055028075586,3.2903361702103
-0.00665089665317703,4.133716497908489,3.290677950091446
-0.006577646653177061,4.133716497908489,3.289994390329154
-0.006504396653177036,4.133716497908489,3.2903361702103
-0.006431146653177067,4.134055028075586,3.290677950091446
-0.006357896653177042,4.133716497908489,3.290677950091446
-0.006284646653177073,4.133716497908489,3.2903361702103
-0.006211396653177048,4.133716497908489,3.2903361702103
-0.006138146653177023,4.133716497908489,3.2903361702103
-0.006064896653177054,4.133716497908489,3.2903361702103
-0.00599164665317703,4.142179752085922,3.289994390329154
-0.00591839665317706,4.147934764926573,3.2903361702103
-0.005845146653177036,4.146919174425281,3.2903361702103
-0.005771896653177067,4.146242114091087,3.2903361702103
-0.005698646653177042,4.145565053756892,3.2903361702103
-0.005625396653177073,4.145565053756892,3.2903361702103
-0.005552146653177048,4.145565053756892,3.289994390329154
-0.005478896653177023,4.145565053756892,3.290677950091446
-0.005405646653177054,4.145226523589795,3.289994390329154
-0.005332396653177029,4.145226523589795,3.290677950091446
-0.00525914665317706,4.145226523589795,3.2903361702103
-0.005185896653177036,4.145226523589795,3.290677950091446
-0.005112646653177066,4.145226523589795,3.289994390329154
-0.005039396653177042,4.145226523589795,3.2903361702103
-0.004966146653177073,4.145226523589795,3.289994390329154
-0.004892896653177048,4.145226523589795,3.2903361702103
-0.004819646653177023,4.145226523589795,3.289994390329154
-0.004746396653177054,4.145226523589795,3.2903361702103
-0.004673146653177029,4.145226523589795,3.2903361702103
-0.00459989665317706,4.145226523589795,3.2903361702103
-0.004526646653177036,4.145226523589795,3.2903361702103
-0.004453396653177066,4.145226523589795,3.289994390329154
-0.004380146653177042,4.145226523589795,3.290677950091446
-0.004306896653177072,4.145226523589795,3.2903361702103
-0.004233646653177048,4.145226523589795,3.2903361702103
-0.004160396653177023,4.145226523589795,3.290677950091446
-0.004087146653177054,4.145226523589795,3.289994390329154
-0.004013896653177029,4.149288885594967,3.290677950091446
-0.00394064665317706,4.16181450177756,3.289994390329154
-0.003867396653177035,4.162153031944657,3.2903361702103
-0.003794146653177066,4.162153031944657,3.289994390329154
-0.003720896653177042,4.162153031944657,3.2903361702103
-0.003647646653177072,4.162153031944657,3.289994390329154
-0.003574396653177048,4.162153031944657,3.289994390329154
