#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E07B
#Date Time: 2025-12-10 09:02:29.295
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Falling Level: 1.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2.1 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -1.5 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
0.511961732261157,4.17510641967557,3.287943711043003
0.511961742261157,4.173075238685332,3.288285490922072
0.511961752261157,4.172398178343823,3.288285490923059
0.511961762261157,4.173075238673903,3.28794371104399
0.511961772261157,4.173752299011468,3.288285490923413
0.5119617822611571,4.172398178344806,3.287601931176636
0.511961792261157,4.172736708509847,3.290677950088255
0.5119618022611571,4.172398178351199,3.288285490927513
0.511961812261157,4.174429359341438,3.289310830564719
0.5119618222611571,4.174429359337736,3.287601931161132
0.511961832261157,4.171721118017417,3.287601931161132
0.511961842261157,4.171044057675348,3.289310830562359
0.511961852261157,4.171382587840388,3.286918371408877
0.511961862261157,4.172736708513287,3.290677950089461
0.511961872261157,4.176460540328724,3.28828549093598
0.511961882261157,4.175783480014223,3.287601931161285
0.5119618922611571,4.175444949825845,3.289310830552093
0.511961902261157,4.171044057680327,3.286234811640472
0.5119619122611571,4.171044057682326,3.286918371403965
0.511961922261157,4.173075238672564,3.28828549092024
0.511961932261157,4.174090829177674,3.288969050686637
0.511961942261157,4.173752299012635,3.289310830565706
0.511961952261157,4.173075238677295,3.289310830564615
0.511961962261157,4.173075238677295,3.28794371104834
0.511961972261157,4.174090829178187,3.287601931161737
0.511961982261157,4.173413768848107,3.288627270798944
0.511961992261157,4.17273670851051,3.28862727080457
0.5119620022611571,4.172398178340011,3.28760193116581
0.511962012261157,4.171721118009931,3.288627270803017
0.5119620222611571,4.173752299015054,3.288285490922224
0.511962032261157,4.174767889510173,3.287943711043155
0.511962042261157,4.174429359345684,3.288969050683197
0.511962052261157,4.174429359345684,3.28794371104599
0.511962062261157,4.171044057675187,3.287601931161612
0.511962072261157,4.171382587840227,3.287943711040681
0.511962082261157,4.17341376884463,3.287260151280948
0.5119620922611571,4.174090829180407,3.289994390321804
0.511962102261157,4.174429359345447,3.288627270805528
0.5119621122611571,4.174090829178587,3.287943711052622
0.511962122261157,4.174090829178587,3.290336170206105
0.5119621322611571,4.172736708511305,3.287260151285575
0.511962142261157,4.173075238676344,3.28896905068092
0.511962152261157,4.174429359345684,3.289310830566104
0.511962162261157,4.174429359345684,3.288969050687035
0.511962172261157,4.174429359346473,3.290336170211495
0.511962182261157,4.175106419676553,3.291361509848702
0.511962192261157,4.174767889512704,3.289652610448085
0.5119622022611571,4.17409082917163,3.2903361702103
0.511962212261157,4.172736708511469,3.2903361702103
0.5119622222611571,4.172736708507432,3.289310830566862
0.511962232261157,4.172059648177352,3.289310830566862
0.5119622422611571,4.17307523868448,3.289310830566862
0.511962252261157,4.175444949839759,3.289310830566862
0.511962262261157,4.173752299008139,3.291361509851032
0.511962272261157,4.172059648182938,3.289994390334756
0.511962282261157,4.173413768844078,3.288969050687933
0.511962292261157,4.173075238679038,3.291361509841416
0.511962302261157,4.177137600681951,3.290336170210429
0.5119623122611571,4.175783480007438,3.289652610446334
0.511962322261157,4.17442935934728,3.289310830567265
0.5119623322611571,4.170366997347028,3.288969050690974
0.511962342261157,4.172059648172225,3.29033617020725
0.511962352261157,4.173752299018109,3.291019729975456
0.511962362261157,4.176122010173387,3.292045069612663
0.511962372261157,4.175106419675163,3.290336170209705
0.511962382261157,4.172398178354844,3.289994390330636
0.511962392261157,4.173075238677062,3.290677950092387
0.511962402261157,4.172736708512022,3.292045069608663
0.511962412261157,4.170705527508355,3.291703289735009
0.5119624222611571,4.173075238675717,3.289994390327561
0.511962432261157,4.172736708510677,3.289652610448492
0.5119624422611571,4.175106419676214,3.292045069608633
0.511962452261157,4.174090829181096,3.28999439033422
0.511962462261157,4.172398178342235,3.290336170211173
0.511962472261157,4.172059648177195,3.290677950090242
0.511962482261157,4.173752299010981,3.289994390330181
0.511962492261157,4.173413768845941,3.290677950088318
0.511962502261157,4.174767889511869,3.290336170210914
0.5119625122611571,4.172736708502785,3.291703289734884
0.511962522261157,4.171382587842626,3.291703289734884
0.5119625322611571,4.174767889509787,3.289310830575929
0.511962542261157,4.174090829179709,3.291361509850342
0.5119625522611571,4.172059648176003,3.290336170216057
0.511962562261157,4.172059648176003,3.292045069611401
0.511962572261157,4.171721118015178,3.288969050685716
0.511962582261157,4.174429359335496,3.288969050685716
0.511962592261157,4.172398178345238,3.290677950091014
0.511962602261157,4.174090829170438,3.290336170211945
0.511962612261157,4.173752299011205,3.291019729973096
0.5119626222611571,4.172398178350188,3.293412189124512
0.511962632261157,4.173752299010349,3.290336170212891
0.5119626422611571,4.174767889511365,3.291703289726307
0.511962652261157,4.174429359346325,3.289652610451894
0.5119626622611571,4.173413768840153,3.290677950086097
0.511962672261157,4.172059648179994,3.288969050690753
0.511962682261157,4.174429359342871,3.289652610451558
0.511962692261157,4.173075238682712,3.291361509846902
0.511962702261157,4.17172111801168,3.290677950090395
0.511962712261157,4.174429359331999,3.289652610453189
0.511962722261157,4.176799070515298,3.290336170210281
0.5119627322611571,4.173413768839318,3.289652610454838
0.511962742261157,4.172398178344197,3.291019729971114
0.5119627522611571,4.173075238667949,3.289310830564166
0.511962762261157,4.170705527512671,3.288627270806028
