#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E07B
#Date Time: 2025-12-10 08:49:13.726
#Sample rate: 13651.9Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Falling Level: 1.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2.35 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -1.5 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.009990453983280578,4.066010464489041,3.289994390329154
-0.009917203983280554,4.069734296327111,3.289652610448008
-0.009843953983280584,4.06871870582582,3.289994390329154
-0.00977070398328056,4.068380175658723,3.289994390329154
-0.009697453983280591,4.068041645491626,3.289994390329154
-0.009624203983280566,4.068041645491626,3.2903361702103
-0.009550953983280597,4.068041645491626,3.289994390329154
-0.009477703983280572,4.067703115324528,3.289994390329154
-0.009404453983280547,4.067703115324528,3.2903361702103
-0.009331203983280578,4.067703115324528,3.2903361702103
-0.009257953983280554,4.068041645491626,3.2903361702103
-0.009184703983280584,4.068041645491626,3.289994390329154
-0.00911145398328056,4.068041645491626,3.289652610448008
-0.00903820398328059,4.067703115324528,3.289652610448008
-0.008964953983280566,4.067703115324528,3.2903361702103
-0.008891703983280597,4.067703115324528,3.2903361702103
-0.008818453983280572,4.068041645491626,3.289994390329154
-0.008745203983280547,4.067703115324528,3.2903361702103
-0.008671953983280578,4.067703115324528,3.289652610448008
-0.008598703983280553,4.067703115324528,3.2903361702103
-0.008525453983280584,4.067703115324528,3.289994390329154
-0.00845220398328056,4.067703115324528,3.2903361702103
-0.00837895398328059,4.067703115324528,3.2903361702103
-0.008305703983280566,4.068041645491626,3.2903361702103
-0.008232453983280597,4.067703115324528,3.2903361702103
-0.008159203983280572,4.067703115324528,3.289994390329154
-0.008085953983280547,4.067703115324531,3.290677950091446
-0.008012703983280578,4.075489309167764,3.289994390329154
-0.007939453983280553,4.091400227021334,3.2903361702103
-0.007866203983280584,4.092077287355529,3.289994390329154
-0.007792953983280559,4.092754347689723,3.289994390329154
-0.00771970398328059,4.093092877856821,3.289994390329154
-0.007646453983280566,4.093431408023918,3.290677950091446
-0.007573203983280596,4.093431408023918,3.2903361702103
-0.007499953983280572,4.093431408023918,3.289994390329154
-0.007426703983280547,4.093431408023918,3.289652610448008
-0.007353453983280578,4.093431408023918,3.289994390329154
-0.007280203983280553,4.093769938191015,3.290677950091446
-0.007206953983280584,4.093431408023918,3.2903361702103
-0.007133703983280559,4.093431408023918,3.289994390329154
-0.00706045398328059,4.093431408023918,3.2903361702103
-0.006987203983280565,4.093431408023918,3.289652610448008
-0.006913953983280596,4.093431408023918,3.289994390329154
-0.006840703983280572,4.093431408023918,3.289994390329154
-0.006767453983280547,4.093431408023918,3.2903361702103
-0.006694203983280578,4.093431408023918,3.2903361702103
-0.006620953983280553,4.093431408023918,3.2903361702103
