#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E07B
#Date Time: 2025-12-10 09:12:21.393
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Falling Level: 1.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 mV/div Offset: -2.072 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -1.5 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
0.4999336462342186,2.081729610479571,3.289652610446665
0.4999336662342186,2.081391080312652,3.291703289732463
0.4999336862342186,2.082745200980641,3.289994390330614
0.4999337062342186,2.082745200980458,3.291361509852813
0.4999337262342186,2.082406670813564,3.289652610448024
0.4999337462342186,2.083760791481241,3.290677950090922
0.4999337662342186,2.082406670814948,3.292045069614613
0.4999337862342186,2.083083731147738,3.293070409257812
0.4999338062342186,2.083083731146345,3.291703289734884
0.4999338262342186,2.081052550145317,3.29170328973483
0.4999338462342186,2.082068140646074,3.291361509853863
0.4999338662342186,2.080714019979268,3.29204506961542
0.4999338862342186,2.084099321643982,3.291361509854201
0.4999339062342186,2.080375489812083,3.291703289734884
0.4999339262342186,2.081729610479861,3.291703289734781
0.4999339462342186,2.083422261314457,3.291361509853814
0.4999339662342186,2.080714019980088,3.291019729972848
0.4999339862342186,2.080375489811392,3.290677950091882
0.4999340062342186,2.085114912146368,3.291703289733886
0.4999340262342186,2.081052550143944,3.290677950091599
0.4999340462342186,2.078344308808592,3.291019729972565
0.4999340662342186,2.08511491214622,3.291361509853531
0.4999340862342186,2.080036959649613,3.291361509853738
0.4999341062342186,2.080036959650668,3.291361509852211
0.4999341262342186,2.086130502648613,3.289994390329154
0.4999341462342186,2.081052550145111,3.289994390329088
0.4999341662342186,2.080375489811273,3.28896905068619
0.4999341862342186,2.082068140644773,3.289652610447332
0.4999342062342186,2.083422261312275,3.290677950090585
0.4999342262342186,2.081391080310512,3.289994390329154
0.4999342462342186,2.079021369143697,3.289994390329012
0.4999342662342186,2.084437851814403,3.28931083056708
0.4999342862342186,2.07969842948077,3.288627270805148
0.4999343062342186,2.081052550143298,3.289652610446602
0.4999343262342186,2.083422261313349,3.289994390329154
0.4999343462342186,2.081729610479349,3.289994390328673
0.4999343662342186,2.081729610479349,3.288627270804809
0.4999343862342186,2.081052550145629,3.288969050685477
0.4999344062342186,2.082745200978564,3.288969050685716
0.4999344262342186,2.082068140645755,3.289310830565465
0.4999344462342186,2.08139108031393,3.287943711042617
0.4999344662342186,2.08477638198312,3.288627270804549
0.4999344862342186,2.083760791482498,3.288969050685525
0.4999345062342186,2.082745200981742,3.28862727080494
0.4999345262342186,2.081729610481322,3.287943711041879
0.4999345462342186,2.083422261314835,3.287601931162443
0.4999345662342186,2.083422261314797,3.289652610448008
0.4999345862342186,2.083083731147878,3.289652610448008
0.4999346062342186,2.085114912148413,3.289994390328833
0.4999346262342186,2.082745200980641,3.289310830567757
0.4999346462342186,2.082745200982762,3.289994390328886
0.4999346662342186,2.08545344231681,3.289652610448183
0.4999346862342186,2.083083731148377,3.290336170210116
0.4999347062342186,2.083760791481394,3.2903361702103
0.4999347262342186,2.08579197248183,3.290677950090994
0.4999347462342186,2.083760791479423,3.28999439032852
0.4999347662342186,2.081052550146511,3.289310830566999
0.4999347862342186,2.084437851815701,3.289652610447965
0.4999348062342186,2.083083731148621,3.288969050686162
0.4999348262342186,2.081729610480945,3.288627270804973
0.4999348462342186,2.084437851812866,3.288627270804204
0.4999348662342186,2.081391080314094,3.288285490923052
0.4999348862342186,2.084776381983158,3.287601931161132
0.4999349062342186,2.081052550147048,3.287601931161132
0.4999349262342186,2.080714019978408,3.287601931161132
0.4999349462342186,2.083760791478643,3.287260151279155
0.4999349662342186,2.081052550145621,3.286576591518399
0.4999349862342186,2.081729610479513,3.287601931161187
0.4999350062342186,2.082745200980271,3.287943711042153
0.4999350262342186,2.075974597644728,3.288285490923119
0.4999350462342186,2.082745200981101,3.287601931160203
0.4999350662342186,2.083083731144923,3.286918371399408
0.4999350862342186,2.079698429477076,3.28760193116155
0.4999351062342186,2.080714019977833,3.288969050685414
0.4999351262342186,2.081391080311746,3.288285490923935
0.4999351462342186,2.083760791478914,3.287260151281292
0.4999351662342186,2.083760791479621,3.28862727080557
0.4999351862342186,2.081391080313316,3.289652610447547
0.4999352062342186,2.083760791481751,3.288627270804648
0.4999352262342186,2.082068140647468,3.28896905068551
0.4999352462342186,2.082068140646447,3.288285490924196
0.4999352662342186,2.081729610481244,3.289994390327623
0.4999352862342186,2.083422261314233,3.288627270804772
0.4999353062342186,2.082406670813408,3.28896905068567
0.4999353262342186,2.080375489811894,3.288285490923738
0.4999353462342186,2.082068140644778,3.287943711042615
0.4999353662342186,2.081729610484481,3.288627270804138
0.4999353862342186,2.085791972485015,3.288285490923676
0.4999354062342186,2.086469032817428,3.288627270804786
0.4999354262342186,2.080375489812886,3.289652610447684
0.4999354462342186,2.084437851812706,3.290336170209724
0.4999354662342186,2.087823153482466,3.290677950090978
0.4999354862342186,2.078682838980245,3.288969050686318
0.4999355062342186,2.084099321649989,3.289652610448129
0.4999355262342186,2.086807562985342,3.289994390329095
0.4999355462342186,2.080714019982314,3.288285490924618
0.4999355662342186,2.079359899311327,3.288627270804151
0.4999355862342186,2.084437851815087,3.288285490923424
0.4999356062342186,2.083422261313318,3.288285490922913
0.4999356262342186,2.080375489811046,3.287260151280015
0.4999356462342186,2.082068140645507,3.287260151279986
